country,year,word,n.x,total.x,idf.x,tf_idf.x,context.x,tf.x,n.y,total.y,idf.y,tf_idf.y,context.y,tf.y,sentiment
GHA,2012,human,2,2966,-4.269697449699962,-7.670551527841334e-5,SOTU,1.7965093822702488e-5,3,898,-4.269697449699962,-1.1505827291762003e-4,UNGD,2.6947640734053733e-5,moral
GHA,2012,investment,2,2966,-3.7297014486341915,-6.700443645538263e-5,SOTU,1.7965093822702488e-5,1,898,-3.7297014486341915,-3.3502218227691315e-5,UNGD,8.982546911351244e-6,economic
GHA,2012,rates,2,2966,-3.455264602932431,-6.207415277394398e-5,SOTU,1.7965093822702488e-5,2,898,-3.455264602932431,-6.207415277394398e-5,UNGD,1.7965093822702488e-5,economic
GHA,2012,safety,2,2966,-3.4067375620377707,-6.120235993133329e-5,SOTU,1.7965093822702488e-5,1,898,-3.4067375620377707,-3.0601179965666644e-5,UNGD,8.982546911351244e-6,security
GHA,2012,women,2,2966,-3.7416300194994654,-6.721873435014804e-5,SOTU,1.7965093822702488e-5,1,898,-3.7416300194994654,-3.360936717507402e-5,UNGD,8.982546911351244e-6,moral
GHA,2013,developing,2,5389,-4.102643365036796,-7.370437297397389e-5,SOTU,1.7965093822702488e-5,1,926,-4.102643365036796,-3.6852186486986944e-5,UNGD,8.982546911351244e-6,economic
GHA,2013,developments,2,5389,-3.545778610473263,-6.370024541168383e-5,SOTU,1.7965093822702488e-5,1,926,-3.545778610473263,-3.1850122705841915e-5,UNGD,8.982546911351244e-6,economic
GHA,2013,peaceful,2,5389,-4.028323461124307,-7.236920892729179e-5,SOTU,1.7965093822702488e-5,3,926,-4.028323461124307,-1.085538133909377e-4,UNGD,2.6947640734053733e-5,security
GHA,2013,poverty,2,5389,-3.951243718581427,-7.09844641206792e-5,SOTU,1.7965093822702488e-5,2,926,-3.951243718581427,-7.09844641206792e-5,UNGD,1.7965093822702488e-5,economic
GHA,2014,developing,2,9801,-4.102643365036796,-7.370437297397389e-5,SOTU,1.7965093822702488e-5,1,1091,-4.102643365036796,-3.6852186486986944e-5,UNGD,8.982546911351244e-6,economic
GHA,2014,developments,2,9801,-3.545778610473263,-6.370024541168383e-5,SOTU,1.7965093822702488e-5,1,1091,-3.545778610473263,-3.1850122705841915e-5,UNGD,8.982546911351244e-6,economic
GHA,2014,drugs,2,9801,-2.7300291078209855,-4.904522906071277e-5,SOTU,1.7965093822702488e-5,1,1091,-2.7300291078209855,-2.4522614530356384e-5,UNGD,8.982546911351244e-6,security
GHA,2014,inflation,2,9801,-3.2188758248682006,-5.7827406197386084e-5,SOTU,1.7965093822702488e-5,1,1091,-3.2188758248682006,-2.8913703098693042e-5,UNGD,8.982546911351244e-6,economic
GHA,2014,peaceful,2,9801,-4.028323461124307,-7.236920892729179e-5,SOTU,1.7965093822702488e-5,2,1091,-4.028323461124307,-7.236920892729179e-5,UNGD,1.7965093822702488e-5,security
GHA,2014,revenues,2,9801,-2.8995884130010885,-5.209137788678556e-5,SOTU,1.7965093822702488e-5,1,1091,-2.8995884130010885,-2.604568894339278e-5,UNGD,8.982546911351244e-6,economic
GHA,2014,unemployment,2,9801,-3.3202283191284883,-5.964821326593707e-5,SOTU,1.7965093822702488e-5,1,1091,-3.3202283191284883,-2.9824106632968536e-5,UNGD,8.982546911351244e-6,economic
GHA,2015,developing,2,8797,-4.102643365036796,-7.370437297397389e-5,SOTU,1.7965093822702488e-5,3,1131,-4.102643365036796,-1.1055655946096084e-4,UNGD,2.6947640734053733e-5,economic
GHA,2015,family,2,8797,-3.5742165457937967,-6.421113558784117e-5,SOTU,1.7965093822702488e-5,1,1131,-3.5742165457937967,-3.210556779392058e-5,UNGD,8.982546911351244e-6,moral
GHA,2015,peaceful,2,8797,-4.028323461124307,-7.236920892729179e-5,SOTU,1.7965093822702488e-5,2,1131,-4.028323461124307,-7.236920892729179e-5,UNGD,1.7965093822702488e-5,security
GHA,2015,poverty,2,8797,-3.951243718581427,-7.09844641206792e-5,SOTU,1.7965093822702488e-5,6,1131,-3.951243718581427,-2.1295339236203763e-4,UNGD,5.3895281468107466e-5,economic
GHA,2015,rights,2,8797,-4.248495242049359,-7.632461562872185e-5,SOTU,1.7965093822702488e-5,3,1131,-4.248495242049359,-1.1448692344308279e-4,UNGD,2.6947640734053733e-5,moral
GHA,2016,class,2,9976,-2.9356283494842854,-5.273883872707044e-5,SOTU,1.7965093822702488e-5,1,1574,-2.9356283494842854,-2.636941936353522e-5,UNGD,8.982546911351244e-6,economic
GHA,2016,climate,2,9976,-3.455264602932431,-6.207415277394398e-5,SOTU,1.7965093822702488e-5,2,1574,-3.455264602932431,-6.207415277394398e-5,UNGD,1.7965093822702488e-5,environmental
GHA,2016,democratic,2,9976,-4.028323461124307,-7.236920892729179e-5,SOTU,1.7965093822702488e-5,2,1574,-4.028323461124307,-7.236920892729179e-5,UNGD,1.7965093822702488e-5,moral
GHA,2016,investments,2,9976,-3.245193133185574,-5.830019911046869e-5,SOTU,1.7965093822702488e-5,2,1574,-3.245193133185574,-5.830019911046869e-5,UNGD,1.7965093822702488e-5,economic
GHA,2016,job,2,9976,-3.4499875458315876,-6.197934994801957e-5,SOTU,1.7965093822702488e-5,2,1574,-3.4499875458315876,-6.197934994801957e-5,UNGD,1.7965093822702488e-5,economic
GHA,2016,spending,2,9976,-3.1849742731925192,-5.721836164079727e-5,SOTU,1.7965093822702488e-5,1,1574,-3.1849742731925192,-2.8609180820398636e-5,UNGD,8.982546911351244e-6,economic
GHA,2016,technology,2,9976,-3.7992275112828016,-6.8253478693988e-5,SOTU,1.7965093822702488e-5,2,1574,-3.7992275112828016,-6.8253478693988e-5,UNGD,1.7965093822702488e-5,economic
GHA,2016,threat,2,9976,-3.979681653901961,-7.149535429683653e-5,SOTU,1.7965093822702488e-5,5,1574,-3.979681653901961,-1.7873838574209135e-4,UNGD,4.491273455675622e-5,security
GHA,2017,freedom,2,2697,-4.051784947803305,-7.279069673670007e-5,SOTU,1.7965093822702488e-5,1,631,-4.051784947803305,-3.6395348368350036e-5,UNGD,8.982546911351244e-6,moral
GHA,2017,infrastructure,2,2697,-3.258096538021482,-5.853200998897809e-5,SOTU,1.7965093822702488e-5,1,631,-3.258096538021482,-2.9266004994489045e-5,UNGD,8.982546911351244e-6,economic
GHA,2017,money,2,2697,-3.597312260588446,-6.462605227102941e-5,SOTU,1.7965093822702488e-5,1,631,-3.597312260588446,-3.2313026135514706e-5,UNGD,8.982546911351244e-6,economic
GHA,2017,peace,2,2697,-4.396504653854535,-7.898361859844485e-5,SOTU,1.7965093822702488e-5,2,631,-4.396504653854535,-7.898361859844485e-5,UNGD,1.7965093822702488e-5,security
GHA,2017,security,2,2697,-4.400603020246817,-7.9057246135202e-5,SOTU,1.7965093822702488e-5,3,631,-4.400603020246817,-1.1858586920280301e-4,UNGD,2.6947640734053733e-5,security
PHL,1970,humanity,2,12668,-3.3202283191284883,-1.211357637551142e-5,SOTU,3.6484166783720036e-6,2,773,-3.3202283191284883,-1.211357637551142e-5,UNGD,3.6484166783720036e-6,moral
PHL,1970,peaceful,2,12668,-4.028323461124307,-1.4697002501443156e-5,SOTU,3.6484166783720036e-6,1,773,-4.028323461124307,-7.348501250721578e-6,UNGD,1.8242083391860018e-6,security
PHL,1970,poverty,2,12668,-3.951243718581427,-1.4415783483185093e-5,SOTU,3.6484166783720036e-6,4,773,-3.951243718581427,-2.8831566966370186e-5,UNGD,7.296833356744007e-6,economic
PHL,1970,revolutionary,2,12668,-2.382627800667582,-8.692819006308411e-6,SOTU,3.6484166783720036e-6,1,773,-2.382627800667582,-4.346409503154206e-6,UNGD,1.8242083391860018e-6,moral
PHL,1970,rights,2,12668,-4.248495242049359,-1.5500280899076986e-5,SOTU,3.6484166783720036e-6,2,773,-4.248495242049359,-1.5500280899076986e-5,UNGD,3.6484166783720036e-6,moral
PHL,1971,arms,2,13494,-3.9019726695746444,-1.4236022166227864e-5,SOTU,3.6484166783720036e-6,2,2390,-3.9019726695746444,-1.4236022166227864e-5,UNGD,3.6484166783720036e-6,security
PHL,1971,defense,2,13494,-3.3440389678222067,-1.2200447543328438e-5,SOTU,3.6484166783720036e-6,1,2390,-3.3440389678222067,-6.100223771664219e-6,UNGD,1.8242083391860018e-6,security
PHL,1971,monetary,2,13494,-3.0910424533583156,-1.1277410840388394e-5,SOTU,3.6484166783720036e-6,8,2390,-3.0910424533583156,-4.510964336155358e-5,UNGD,1.4593666713488014e-5,economic
PHL,1971,rights,2,13494,-4.248495242049359,-1.5500280899076986e-5,SOTU,3.6484166783720036e-6,1,2390,-4.248495242049359,-7.750140449538493e-6,UNGD,1.8242083391860018e-6,moral
PHL,1972,arms,2,15414,-3.9019726695746444,-1.4236022166227864e-5,SOTU,3.6484166783720036e-6,2,1920,-3.9019726695746444,-1.4236022166227864e-5,UNGD,3.6484166783720036e-6,security
PHL,1972,commodities,2,15414,-2.751535313041949,-1.0038747327231778e-5,SOTU,3.6484166783720036e-6,1,1920,-2.751535313041949,-5.019373663615889e-6,UNGD,1.8242083391860018e-6,economic
PHL,1972,conflict,2,15414,-3.967142304649226,-1.4473788149757384e-5,SOTU,3.6484166783720036e-6,2,1920,-3.967142304649226,-1.4473788149757384e-5,UNGD,3.6484166783720036e-6,security
PHL,1972,earth,2,15414,-3.3557350075853982,-1.2243119569871368e-5,SOTU,3.6484166783720036e-6,3,1920,-3.3557350075853982,-1.8364679354807055e-5,UNGD,5.472625017558005e-6,environmental
PHL,1972,nuclear,2,15414,-3.8781214537524646,-1.4149002992622773e-5,SOTU,3.6484166783720036e-6,8,1920,-3.8781214537524646,-5.659601197049109e-5,UNGD,1.4593666713488014e-5,security
PHL,1972,poverty,2,15414,-3.951243718581427,-1.4415783483185093e-5,SOTU,3.6484166783720036e-6,2,1920,-3.951243718581427,-1.4415783483185093e-5,UNGD,3.6484166783720036e-6,economic
PHL,1972,proliferation,2,15414,-3.349904087274605,-1.2221845942959212e-5,SOTU,3.6484166783720036e-6,1,1920,-3.349904087274605,-6.110922971479606e-6,UNGD,1.8242083391860018e-6,security
PHL,1972,savings,2,15414,-3.068052935133617,-1.1193535498669666e-5,SOTU,3.6484166783720036e-6,2,1920,-3.068052935133617,-1.1193535498669666e-5,UNGD,3.6484166783720036e-6,economic
PHL,1972,technology,2,15414,-3.7992275112828016,-1.3861165017093933e-5,SOTU,3.6484166783720036e-6,1,1920,-3.7992275112828016,-6.930582508546966e-6,UNGD,1.8242083391860018e-6,economic
PHL,1972,terrorism,2,15414,-3.4709307196768306,-1.266340152714269e-5,SOTU,3.6484166783720036e-6,2,1920,-3.4709307196768306,-1.266340152714269e-5,UNGD,3.6484166783720036e-6,security
PHL,1972,threats,2,15414,-3.4965075614664802,-1.2756716503308129e-5,SOTU,3.6484166783720036e-6,1,1920,-3.4965075614664802,-6.3783582516540645e-6,UNGD,1.8242083391860018e-6,security
PHL,1972,wars,2,15414,-3.20545280453606,-1.1694827473803675e-5,SOTU,3.6484166783720036e-6,2,1920,-3.20545280453606,-1.1694827473803675e-5,UNGD,3.6484166783720036e-6,security
PHL,1972,weapons,2,15414,-3.9186675481468147,-1.4296932039653965e-5,SOTU,3.6484166783720036e-6,3,1920,-3.9186675481468147,-2.1445398059480948e-5,UNGD,5.472625017558005e-6,security
PHL,1973,credit,2,5004,-3.4231762883809305,-1.2489173463536558e-5,SOTU,3.6484166783720036e-6,3,2073,-3.4231762883809305,-1.8733760195304836e-5,UNGD,5.472625017558005e-6,economic
PHL,1973,democratic,2,5004,-4.028323461124307,-1.4697002501443156e-5,SOTU,3.6484166783720036e-6,4,2073,-4.028323461124307,-2.9394005002886313e-5,UNGD,7.296833356744007e-6,moral
PHL,1973,forces,2,5004,-4.1404857182199555,-1.510621715091477e-5,SOTU,3.6484166783720036e-6,2,2073,-4.1404857182199555,-1.510621715091477e-5,UNGD,3.6484166783720036e-6,security
PHL,1973,freedom,2,5004,-4.051784947803305,-1.4782599780742215e-5,SOTU,3.6484166783720036e-6,1,2073,-4.051784947803305,-7.391299890371107e-6,UNGD,1.8242083391860018e-6,moral
PHL,1973,infrastructure,2,5004,-3.258096538021482,-1.188689374906366e-5,SOTU,3.6484166783720036e-6,1,2073,-3.258096538021482,-5.94344687453183e-6,UNGD,1.8242083391860018e-6,economic
PHL,1973,sectors,2,5004,-3.1498829533812494,-1.1492085502035815e-5,SOTU,3.6484166783720036e-6,1,2073,-3.1498829533812494,-5.7460427510179074e-6,UNGD,1.8242083391860018e-6,economic
PHL,1973,technology,2,5004,-3.7992275112828016,-1.3861165017093933e-5,SOTU,3.6484166783720036e-6,1,2073,-3.7992275112828016,-6.930582508546966e-6,UNGD,1.8242083391860018e-6,economic
PHL,1974,conflicts,2,6990,-3.7573166156671647,-1.3708256606524335e-5,SOTU,3.6484166783720036e-6,3,2032,-3.7573166156671647,-2.0562384909786502e-5,UNGD,5.472625017558005e-6,security
PHL,1974,forces,2,6990,-4.1404857182199555,-1.510621715091477e-5,SOTU,3.6484166783720036e-6,1,2032,-4.1404857182199555,-7.553108575457385e-6,UNGD,1.8242083391860018e-6,security
PHL,1974,future,2,6990,-4.292739943847116,-1.5661704007045515e-5,SOTU,3.6484166783720036e-6,6,2032,-4.292739943847116,-4.6985112021136546e-5,UNGD,1.094525003511601e-5,moral
PHL,1974,import,2,6990,-2.772588722239781,-1.011555893648574e-5,SOTU,3.6484166783720036e-6,1,2032,-2.772588722239781,-5.05777946824287e-6,UNGD,1.8242083391860018e-6,economic
PHL,1974,monetary,2,6990,-3.0910424533583156,-1.1277410840388394e-5,SOTU,3.6484166783720036e-6,1,2032,-3.0910424533583156,-5.638705420194197e-6,UNGD,1.8242083391860018e-6,economic
PHL,1974,peace,2,6990,-4.396504653854535,-1.6040280905663018e-5,SOTU,3.6484166783720036e-6,6,2032,-4.396504653854535,-4.812084271698905e-5,UNGD,1.094525003511601e-5,security
PHL,1974,poor,2,6990,-3.7689221617874726,-1.3750598474551282e-5,SOTU,3.6484166783720036e-6,2,2032,-3.7689221617874726,-1.3750598474551282e-5,UNGD,3.6484166783720036e-6,economic
PHL,1974,poverty,2,6990,-3.951243718581427,-1.4415783483185093e-5,SOTU,3.6484166783720036e-6,1,2032,-3.951243718581427,-7.207891741592547e-6,UNGD,1.8242083391860018e-6,economic
PHL,1975,conflict,2,4812,-3.967142304649226,-1.4473788149757384e-5,SOTU,3.6484166783720036e-6,1,999,-3.967142304649226,-7.236894074878692e-6,UNGD,1.8242083391860018e-6,security
PHL,1975,family,2,4812,-3.5742165457937967,-1.304023125778726e-5,SOTU,3.6484166783720036e-6,1,999,-3.5742165457937967,-6.52011562889363e-6,UNGD,1.8242083391860018e-6,moral
PHL,1975,financing,2,4812,-3.2321210516182215,-1.1792124351241179e-5,SOTU,3.6484166783720036e-6,1,999,-3.2321210516182215,-5.8960621756205896e-6,UNGD,1.8242083391860018e-6,economic
PHL,1975,market,2,4812,-3.672072335797555,-1.339724995411224e-5,SOTU,3.6484166783720036e-6,1,999,-3.672072335797555,-6.69862497705612e-6,UNGD,1.8242083391860018e-6,economic
PHL,1975,monetary,2,4812,-3.0910424533583156,-1.1277410840388394e-5,SOTU,3.6484166783720036e-6,1,999,-3.0910424533583156,-5.638705420194197e-6,UNGD,1.8242083391860018e-6,economic
PHL,1975,rights,2,4812,-4.248495242049359,-1.5500280899076986e-5,SOTU,3.6484166783720036e-6,2,999,-4.248495242049359,-1.5500280899076986e-5,UNGD,3.6484166783720036e-6,moral
PHL,1976,defense,2,6688,-3.3440389678222067,-1.2200447543328438e-5,SOTU,3.6484166783720036e-6,1,1719,-3.3440389678222067,-6.100223771664219e-6,UNGD,1.8242083391860018e-6,security
PHL,1976,democratic,2,6688,-4.028323461124307,-1.4697002501443156e-5,SOTU,3.6484166783720036e-6,2,1719,-4.028323461124307,-1.4697002501443156e-5,UNGD,3.6484166783720036e-6,moral
PHL,1976,equality,2,6688,-3.545778610473263,-1.293647782026536e-5,SOTU,3.6484166783720036e-6,1,1719,-3.545778610473263,-6.46823891013268e-6,UNGD,1.8242083391860018e-6,moral
PHL,1976,forces,2,6688,-4.1404857182199555,-1.510621715091477e-5,SOTU,3.6484166783720036e-6,1,1719,-4.1404857182199555,-7.553108575457385e-6,UNGD,1.8242083391860018e-6,security
PHL,1976,peaceful,2,6688,-4.028323461124307,-1.4697002501443156e-5,SOTU,3.6484166783720036e-6,4,1719,-4.028323461124307,-2.9394005002886313e-5,UNGD,7.296833356744007e-6,security
PHL,1976,threats,2,6688,-3.4965075614664802,-1.2756716503308129e-5,SOTU,3.6484166783720036e-6,1,1719,-3.4965075614664802,-6.3783582516540645e-6,UNGD,1.8242083391860018e-6,security
PHL,1977,conflict,2,4722,-3.967142304649226,-1.4473788149757384e-5,SOTU,3.6484166783720036e-6,3,938,-3.967142304649226,-2.1710682224636075e-5,UNGD,5.472625017558005e-6,security
PHL,1977,cultural,2,4722,-3.3081069585961433,-1.2069352601580652e-5,SOTU,3.6484166783720036e-6,1,938,-3.3081069585961433,-6.034676300790326e-6,UNGD,1.8242083391860018e-6,moral
PHL,1977,environment,2,4722,-3.7689221617874726,-1.3750598474551282e-5,SOTU,3.6484166783720036e-6,1,938,-3.7689221617874726,-6.875299237275641e-6,UNGD,1.8242083391860018e-6,environmental
PHL,1977,food,2,4722,-3.6930374642626003,-1.3473739478468323e-5,SOTU,3.6484166783720036e-6,4,938,-3.6930374642626003,-2.6947478956936647e-5,UNGD,7.296833356744007e-6,economic
PHL,1977,forces,2,4722,-4.1404857182199555,-1.510621715091477e-5,SOTU,3.6484166783720036e-6,1,938,-4.1404857182199555,-7.553108575457385e-6,UNGD,1.8242083391860018e-6,security
PHL,1977,nuclear,2,4722,-3.8781214537524646,-1.4149002992622773e-5,SOTU,3.6484166783720036e-6,1,938,-3.8781214537524646,-7.074501496311386e-6,UNGD,1.8242083391860018e-6,security
PHL,1977,rights,2,4722,-4.248495242049359,-1.5500280899076986e-5,SOTU,3.6484166783720036e-6,5,938,-4.248495242049359,-3.875070224769246e-5,UNGD,9.121041695930008e-6,moral
PHL,1978,armed,2,7472,-3.7534179752515073,-1.3694032741808876e-5,SOTU,3.6484166783720036e-6,1,1204,-3.7534179752515073,-6.847016370904438e-6,UNGD,1.8242083391860018e-6,security
PHL,1978,arms,2,7472,-3.9019726695746444,-1.4236022166227864e-5,SOTU,3.6484166783720036e-6,6,1204,-3.9019726695746444,-4.270806649868359e-5,UNGD,1.094525003511601e-5,security
PHL,1978,conflicts,2,7472,-3.7573166156671647,-1.3708256606524335e-5,SOTU,3.6484166783720036e-6,1,1204,-3.7573166156671647,-6.854128303262168e-6,UNGD,1.8242083391860018e-6,security
PHL,1978,developing,2,7472,-4.102643365036796,-1.4968152478412486e-5,SOTU,3.6484166783720036e-6,6,1204,-4.102643365036796,-4.490445743523746e-5,UNGD,1.094525003511601e-5,economic
PHL,1978,equality,2,7472,-3.545778610473263,-1.293647782026536e-5,SOTU,3.6484166783720036e-6,2,1204,-3.545778610473263,-1.293647782026536e-5,UNGD,3.6484166783720036e-6,moral
PHL,1979,arms,2,6298,-3.9019726695746444,-1.4236022166227864e-5,SOTU,3.6484166783720036e-6,3,1096,-3.9019726695746444,-2.1354033249341796e-5,UNGD,5.472625017558005e-6,security
PHL,1979,children,2,6298,-3.8781214537524646,-1.4149002992622773e-5,SOTU,3.6484166783720036e-6,1,1096,-3.8781214537524646,-7.074501496311386e-6,UNGD,1.8242083391860018e-6,moral
PHL,1979,climate,2,6298,-3.455264602932431,-1.2606245005527101e-5,SOTU,3.6484166783720036e-6,1,1096,-3.455264602932431,-6.303122502763551e-6,UNGD,1.8242083391860018e-6,environmental
PHL,1979,community,2,6298,-4.267363726353742,-1.5569120991908695e-5,SOTU,3.6484166783720036e-6,3,1096,-4.267363726353742,-2.3353681487863044e-5,UNGD,5.472625017558005e-6,moral
PHL,1979,humanity,2,6298,-3.3202283191284883,-1.211357637551142e-5,SOTU,3.6484166783720036e-6,1,1096,-3.3202283191284883,-6.05678818775571e-6,UNGD,1.8242083391860018e-6,moral
PHL,1979,life,2,6298,-4.255612709818223,-1.5526248387192684e-5,SOTU,3.6484166783720036e-6,5,1096,-4.255612709818223,-3.88156209679817e-5,UNGD,9.121041695930008e-6,moral
PHL,1979,nuclear,2,6298,-3.8781214537524646,-1.4149002992622773e-5,SOTU,3.6484166783720036e-6,1,1096,-3.8781214537524646,-7.074501496311386e-6,UNGD,1.8242083391860018e-6,security
PHL,1979,peace,2,6298,-4.396504653854535,-1.6040280905663018e-5,SOTU,3.6484166783720036e-6,4,1096,-4.396504653854535,-3.2080561811326035e-5,UNGD,7.296833356744007e-6,security
PHL,1979,poor,2,6298,-3.7689221617874726,-1.3750598474551282e-5,SOTU,3.6484166783720036e-6,2,1096,-3.7689221617874726,-1.3750598474551282e-5,UNGD,3.6484166783720036e-6,economic
PHL,1979,war,2,6298,-4.265024544000569,-1.5560586679997626e-5,SOTU,3.6484166783720036e-6,3,1096,-4.265024544000569,-2.334088001999644e-5,UNGD,5.472625017558005e-6,security
PHL,1979,women,2,6298,-3.7416300194994654,-1.3651025367439215e-5,SOTU,3.6484166783720036e-6,1,1096,-3.7416300194994654,-6.8255126837196075e-6,UNGD,1.8242083391860018e-6,moral
PHL,1980,arms,2,3978,-3.9019726695746444,-1.4236022166227864e-5,SOTU,3.6484166783720036e-6,4,1059,-3.9019726695746444,-2.8472044332455727e-5,UNGD,7.296833356744007e-6,security
PHL,1980,climate,2,3978,-3.455264602932431,-1.2606245005527101e-5,SOTU,3.6484166783720036e-6,1,1059,-3.455264602932431,-6.303122502763551e-6,UNGD,1.8242083391860018e-6,environmental
PHL,1980,community,2,3978,-4.267363726353742,-1.5569120991908695e-5,SOTU,3.6484166783720036e-6,3,1059,-4.267363726353742,-2.3353681487863044e-5,UNGD,5.472625017558005e-6,moral
PHL,1980,danger,2,3978,-3.5115454388310208,-1.2811580945892232e-5,SOTU,3.6484166783720036e-6,1,1059,-3.5115454388310208,-6.405790472946116e-6,UNGD,1.8242083391860018e-6,security
PHL,1980,debt,2,3978,-3.6375861597263857,-1.3271430014160912e-5,SOTU,3.6484166783720036e-6,1,1059,-3.6375861597263857,-6.635715007080456e-6,UNGD,1.8242083391860018e-6,economic
PHL,1980,food,2,3978,-3.6930374642626003,-1.3473739478468323e-5,SOTU,3.6484166783720036e-6,1,1059,-3.6930374642626003,-6.736869739234162e-6,UNGD,1.8242083391860018e-6,economic
PHL,1980,inflation,2,3978,-3.2188758248682006,-1.1743800245057583e-5,SOTU,3.6484166783720036e-6,1,1059,-3.2188758248682006,-5.8719001225287915e-6,UNGD,1.8242083391860018e-6,economic
PHL,1980,poor,2,3978,-3.7689221617874726,-1.3750598474551282e-5,SOTU,3.6484166783720036e-6,1,1059,-3.7689221617874726,-6.875299237275641e-6,UNGD,1.8242083391860018e-6,economic
PHL,1980,war,2,3978,-4.265024544000569,-1.5560586679997626e-5,SOTU,3.6484166783720036e-6,2,1059,-4.265024544000569,-1.5560586679997626e-5,UNGD,3.6484166783720036e-6,security
PHL,1981,budget,2,4322,-3.6506582412937383,-1.3319122414572281e-5,SOTU,3.6484166783720036e-6,1,1383,-3.6506582412937383,-6.659561207286141e-6,UNGD,1.8242083391860018e-6,economic
